Country,Location,Ebola measure,Case definition,Ebola data source,Epi week,Indicator type,Data package ID,Data as of,Outbreak identifier,Cases,Time
Liberia,GRAND CAPE MOUNT,Number of cases,Probable,Situation report,30 June to 06 July 2014 (2014-W27),New,Data package 2015-12-16,,,,2014-W27
Liberia,RIVERCESS,Number of cases,Confirmed,Situation report,27 October to 02 November 2014 (2014-W44),New,Data package 2015-12-16,,,,2014-W44
Liberia,GRAND KRU,Number of cases,Probable,Patient database,10 to 16 November 2014 (2014-W46),New,Data package 2015-12-16,,,1,2014-W46
Liberia,RIVERCESS,Number of cases,Confirmed,Patient database,11 to 17 May 2015 (2015-W20),New,Data package 2015-12-16,,,,2015-W20
Liberia,GRAND CAPE MOUNT,Number of cases,Probable,Situation report,24 February to 02 March 2014 (2014-W09),New,Data package 2015-12-16,,,,2014-W09
Liberia,LOFA,Number of cases,Confirmed,Situation report,07 to 13 September 2015 (2015-W37),New,Data package 2015-12-16,,,0,2015-W37
Liberia,GRAND BASSA,Number of cases,Probable,Patient database,12 to 18 May 2014 (2014-W20),New,Data package 2015-12-16,,,0,2014-W20
Liberia,MARYLAND,Number of cases,Confirmed,Situation report,14 to 20 July 2014 (2014-W29),New,Data package 2015-12-16,,,,2014-W29
Liberia,BONG,Number of cases,Confirmed,Situation report,01 to 07 December 2014 (2014-W49),New,Data package 2015-12-16,,,1,2014-W49
Liberia,RIVERCESS,Number of cases,Probable,Situation report,24 to 30 March 2014 (2014-W13),New,Data package 2015-12-16,,,,2014-W13
Liberia,GRAND CAPE MOUNT,Number of cases,Probable,Patient database,08 to 14 September 2014 (2014-W37),New,Data package 2015-12-16,,,0,2014-W37
Liberia,,Number of cases,Confirmed,Situation report,12 to 18 January 2015 (2015-W03),New,Data package 2015-12-16,,,8,2015-W03
Liberia,RIVER GEE,Number of cases,Confirmed,Situation report,01 to 07 June 2015 (2015-W23),New,Data package 2015-12-16,,,0,2015-W23
Liberia,MARGIBI,Number of cases,Probable,Patient database,15 to 21 June 2015 (2015-W25),New,Data package 2015-12-16,,,,2015-W25
Liberia,GRAND BASSA,Number of cases,Probable,Patient database,02 to 08 November 2015 (2015-W45),New,Data package 2015-12-16,,,,2015-W45
Liberia,MONTSERRADO,Number of cases,Probable,Patient database,31 March to 06 April 2014 (2014-W14),New,Data package 2015-12-16,,,0,2014-W14
Liberia,MARYLAND,Number of cases,Confirmed,Patient database,06 to 12 July 2015 (2015-W28),New,Data package 2015-12-16,,,,2015-W28
Liberia,GBARPOLU,Number of cases,Confirmed,Situation report,14 to 20 April 2014 (2014-W16),New,Data package 2015-12-16,,,,2014-W16
Liberia,GRAND GEDEH,Number of cases,Confirmed,Patient database,25 to 31 August 2014 (2014-W35),New,Data package 2015-12-16,,,0,2014-W35
Liberia,LOFA,Number of cases,Confirmed,Patient database,16 to 22 November 2015 (2015-W47),New,Data package 2015-12-16,,,,2015-W47
Liberia,GRAND GEDEH,Number of cases,Confirmed,Situation report,23 February to 01 March 2015 (2015-W09),New,Data package 2015-12-16,,,0,2015-W09
Liberia,RIVER GEE,Number of cases,Confirmed,Situation report,05 to 11 October 2015 (2015-W41),New,Data package 2015-12-16,,,0,2015-W41
Liberia,MONTSERRADO,Number of cases,Probable,Situation report,16 to 22 November 2015 (2015-W47),New,Data package 2015-12-16,,,0,2015-W47
Liberia,LOFA,Number of cases,Confirmed,Situation report,13 to 19 October 2014 (2014-W42),New,Data package 2015-12-16,,,,2014-W42
Liberia,GRAND CAPE MOUNT,Number of cases,Probable,Patient database,30 December 2013 to 05 January 2014 (2014-W01),New,Data package 2015-12-16,,,,2014-W01
Liberia,SINOE,Number of cases,Probable,Situation report,19 to 25 May 2014 (2014-W21),New,Data package 2015-12-16,,,,2014-W21
Liberia,MARGIBI,Number of cases,Confirmed,Situation report,24 to 30 August 2015 (2015-W35),New,Data package 2015-12-16,,,0,2015-W35
Liberia,MARGIBI,Number of cases,Probable,Patient database,19 to 25 October 2015 (2015-W43),New,Data package 2015-12-16,,,,2015-W43
Liberia,NIMBA,Number of cases,Confirmed,Situation report,12 to 18 May 2014 (2014-W20),New,Data package 2015-12-16,,,,2014-W20
Liberia,RIVERCESS,Number of cases,Probable,Patient database,22 to 28 December 2014 (2014-W52),New,Data package 2015-12-16,,,0,2014-W52
Liberia,GRAND KRU,Number of cases,Probable,Situation report,05 to 11 January 2015 (2015-W02),New,Data package 2015-12-16,,,0,2015-W02
Liberia,RIVERCESS,Number of cases,Confirmed,Patient database,05 to 11 January 2015 (2015-W02),New,Data package 2015-12-16,,,0,2015-W02
Liberia,GRAND GEDEH,Number of cases,Probable,Patient database,20 to 26 April 2015 (2015-W17),New,Data package 2015-12-16,,,,2015-W17
Liberia,MARYLAND,Number of cases,Confirmed,Patient database,19 to 25 May 2014 (2014-W21),New,Data package 2015-12-16,,,0,2014-W21
Liberia,SINOE,Number of cases,Confirmed,Situation report,02 to 08 June 2014 (2014-W23),New,Data package 2015-12-16,,,,2014-W23
Liberia,GRAND BASSA,Number of cases,Probable,Situation report,07 to 13 July 2014 (2014-W28),New,Data package 2015-12-16,,,,2014-W28
Liberia,SINOE,Number of cases,Confirmed,Patient database,27 October to 02 November 2014 (2014-W44),New,Data package 2015-12-16,,,3,2014-W44
Liberia,MONTSERRADO,Number of cases,Confirmed,Situation report,03 to 09 February 2014 (2014-W06),New,Data package 2015-12-16,,,,2014-W06
Liberia,NIMBA,Number of cases,Probable,Situation report,05 to 11 January 2015 (2015-W02),New,Data package 2015-12-16,,,0,2015-W02
Liberia,GRAND KRU,Number of cases,Confirmed,Situation report,19 to 25 January 2015 (2015-W04),New,Data package 2015-12-16,,,0,2015-W04
Liberia,,Number of cases,Probable,Situation report,25 to 31 August 2014 (2014-W35),New,Data package 2015-12-16,,,,2014-W35
Liberia,,Number of cases,Confirmed,Patient database,17 to 23 November 2014 (2014-W47),New,Data package 2015-12-16,,,59,2014-W47
Liberia,MARGIBI,Number of cases,Probable,Situation report,10 to 16 August 2015 (2015-W33),New,Data package 2015-12-16,,,0,2015-W33
Liberia,GRAND CAPE MOUNT,Number of cases,Confirmed,Patient database,19 to 25 May 2014 (2014-W21),New,Data package 2015-12-16,,,0,2014-W21
Liberia,MONTSERRADO,Number of cases,Probable,Patient database,08 to 14 December 2014 (2014-W50),New,Data package 2015-12-16,,,0,2014-W50
Liberia,RIVERCESS,Number of cases,Probable,Situation report,22 to 28 June 2015 (2015-W26),New,Data package 2015-12-16,,,0,2015-W26
Liberia,MARYLAND,Number of cases,Probable,Situation report,24 February to 02 March 2014 (2014-W09),New,Data package 2015-12-16,,,,2014-W09
Liberia,GRAND BASSA,Number of cases,Confirmed,Patient database,29 September to 05 October 2014 (2014-W40),New,Data package 2015-12-16,,,0,2014-W40
Liberia,GRAND GEDEH,Number of cases,Probable,Situation report,09 to 15 February 2015 (2015-W07),New,Data package 2015-12-16,,,0,2015-W07
Liberia,GRAND GEDEH,Number of cases,Confirmed,Situation report,16 to 22 June 2014 (2014-W25),New,Data package 2015-12-16,,,,2014-W25
Liberia,RIVER GEE,Number of cases,Confirmed,Patient database,01 to 07 December 2014 (2014-W49),New,Data package 2015-12-16,,,0,2014-W49
Liberia,RIVER GEE,Number of cases,Probable,Situation report,18 to 24 May 2015 (2015-W21),New,Data package 2015-12-16,,,0,2015-W21
Liberia,LOFA,Number of cases,Probable,Patient database,02 to 08 November 2015 (2015-W45),New,Data package 2015-12-16,,,,2015-W45
Liberia,GRAND BASSA,Number of cases,Confirmed,Patient database,16 to 22 November 2015 (2015-W47),New,Data package 2015-12-16,,,,2015-W47
Liberia,MONTSERRADO,Number of cases,Confirmed,Patient database,14 to 20 April 2014 (2014-W16),New,Data package 2015-12-16,,,0,2014-W16
Liberia,GRAND KRU,Number of cases,Confirmed,Patient database,30 March to 05 April 2015 (2015-W14),New,Data package 2015-12-16,,,,2015-W14
Liberia,MARGIBI,Number of cases,Confirmed,Patient database,06 to 12 January 2014 (2014-W02),New,Data package 2015-12-16,,,,2014-W02
Liberia,BONG,Number of cases,Probable,Situation report,17 to 23 November 2014 (2014-W47),New,Data package 2015-12-16,,,7,2014-W47
Liberia,MONTSERRADO,Number of cases,Confirmed,Patient database,01 to 07 June 2015 (2015-W23),New,Data package 2015-12-16,,,,2015-W23
Liberia,GRAND CAPE MOUNT,Number of cases,Confirmed,Situation report,10 to 16 March 2014 (2014-W11),New,Data package 2015-12-16,,,,2014-W11
Liberia,MONTSERRADO,Number of cases,Probable,Situation report,29 September to 05 October 2014 (2014-W40),New,Data package 2015-12-16,,,87,2014-W40
Liberia,RIVERCESS,Number of cases,Probable,Patient database,31 August to 06 September 2015 (2015-W36),New,Data package 2015-12-16,,,,2015-W36
Liberia,GRAND KRU,Number of cases,Probable,Situation report,14 to 20 September 2015 (2015-W38),New,Data package 2015-12-16,,,0,2015-W38
Liberia,RIVER GEE,Number of cases,Probable,Situation report,30 December 2013 to 05 January 2014 (2014-W01),New,Data package 2015-12-16,,,,2014-W01
Liberia,GRAND BASSA,Number of cases,Probable,Situation report,03 to 09 March 2014 (2014-W10),New,Data package 2015-12-16,,,,2014-W10
Liberia,MONTSERRADO,Number of cases,Probable,Patient database,12 to 18 January 2015 (2015-W03),New,Data package 2015-12-16,,,0,2015-W03
Liberia,GRAND KRU,Number of cases,Probable,Situation report,23 to 29 March 2015 (2015-W13),New,Data package 2015-12-16,,,0,2015-W13
Liberia,GRAND CAPE MOUNT,Number of cases,Probable,Situation report,25 to 31 May 2015 (2015-W22),New,Data package 2015-12-16,,,0,2015-W22
Liberia,GRAND CAPE MOUNT,Number of cases,Confirmed,Situation report,16 to 22 November 2015 (2015-W47),New,Data package 2015-12-16,,,0,2015-W47
Liberia,,Number of cases,Confirmed,Patient database,29 September to 05 October 2014 (2014-W40),New,Data package 2015-12-16,,,212,2014-W40
Liberia,BOMI,Number of cases,Probable,Situation report,10 to 16 November 2014 (2014-W46),New,Data package 2015-12-16,,,0,2014-W46
Liberia,RIVER GEE,Number of cases,Probable,Situation report,12 to 18 January 2015 (2015-W03),New,Data package 2015-12-16,,,0,2015-W03
Liberia,BOMI,Number of cases,Probable,Patient database,25 to 31 May 2015 (2015-W22),New,Data package 2015-12-16,,,,2015-W22
Liberia,NIMBA,Number of cases,Confirmed,Situation report,06 to 12 January 2014 (2014-W02),New,Data package 2015-12-16,,,,2014-W02
Liberia,RIVER GEE,Number of cases,Probable,Patient database,14 to 20 July 2014 (2014-W29),New,Data package 2015-12-16,,,0,2014-W29
Liberia,GRAND GEDEH,Number of cases,Confirmed,Patient database,10 to 16 November 2014 (2014-W46),New,Data package 2015-12-16,,,0,2014-W46
Liberia,GRAND KRU,Number of cases,Probable,Patient database,05 to 11 October 2015 (2015-W41),New,Data package 2015-12-16,,,,2015-W41
Liberia,GBARPOLU,Number of cases,Confirmed,Patient database,30 December 2013 to 05 January 2014 (2014-W01),New,Data package 2015-12-16,,,,2014-W01
Liberia,GRAND CAPE MOUNT,Number of cases,Probable,Situation report,12 to 18 May 2014 (2014-W20),New,Data package 2015-12-16,,,,2014-W20
Liberia,BONG,Number of cases,Probable,Situation report,14 to 20 July 2014 (2014-W29),New,Data package 2015-12-16,,,,2014-W29
Liberia,GRAND CAPE MOUNT,Number of cases,Probable,Patient database,24 to 30 November 2014 (2014-W48),New,Data package 2015-12-16,,,1,2014-W48
Liberia,SINOE,Number of cases,Probable,Situation report,31 March to 06 April 2014 (2014-W14),New,Data package 2015-12-16,,,,2014-W14
Liberia,GBARPOLU,Number of cases,Confirmed,Situation report,30 June to 06 July 2014 (2014-W27),New,Data package 2015-12-16,,,,2014-W27
Liberia,MONTSERRADO,Number of cases,Probable,Situation report,20 to 26 January 2014 (2014-W04),New,Data package 2015-12-16,,,,2014-W04
Liberia,LOFA,Number of cases,Confirmed,Patient database,30 June to 06 July 2014 (2014-W27),New,Data package 2015-12-16,,,13,2014-W27
Liberia,MONTSERRADO,Number of cases,Confirmed,Patient database,26 January to 01 February 2015 (2015-W05),New,Data package 2015-12-16,,,6,2015-W05
Liberia,MARYLAND,Number of cases,Confirmed,Patient database,21 to 27 September 2015 (2015-W39),New,Data package 2015-12-16,,,,2015-W39
Liberia,SINOE,Number of cases,Confirmed,Situation report,05 to 11 October 2015 (2015-W41),New,Data package 2015-12-16,,,0,2015-W41
Liberia,GRAND CAPE MOUNT,Number of cases,Probable,Situation report,02 to 08 November 2015 (2015-W45),New,Data package 2015-12-16,,,0,2015-W45
Liberia,SINOE,Number of cases,Probable,Patient database,13 to 19 October 2014 (2014-W42),New,Data package 2015-12-16,,,1,2014-W42
Liberia,LOFA,Number of cases,Confirmed,Situation report,29 December 2014 to 04 January 2015 (2015-W01),New,Data package 2015-12-16,,,0,2015-W01
Liberia,SINOE,Number of cases,Probable,Situation report,21 to 27 September 2015 (2015-W39),New,Data package 2015-12-16,,,0,2015-W39
Liberia,NIMBA,Number of cases,Confirmed,Patient database,29 December 2014 to 04 January 2015 (2015-W01),New,Data package 2015-12-16,,,0,2015-W01
Liberia,MONTSERRADO,Number of cases,Probable,Situation report,13 to 19 July 2015 (2015-W29),New,Data package 2015-12-16,,,0,2015-W29
Liberia,RIVERCESS,Number of cases,Probable,Situation report,30 November to 06 December 2015 (2015-W49),New,Data package 2015-12-16,,,0,2015-W49
Liberia,LOFA,Number of cases,Probable,Patient database,16 to 22 June 2014 (2014-W25),New,Data package 2015-12-16,,,1,2014-W25
Liberia,RIVERCESS,Number of cases,Probable,Patient database,18 to 24 August 2014 (2014-W34),New,Data package 2015-12-16,,,1,2014-W34
Liberia,GRAND GEDEH,Number of cases,Probable,Patient database,27 October to 02 November 2014 (2014-W44),New,Data package 2015-12-16,,,0,2014-W44
Liberia,GBARPOLU,Number of cases,Probable,Patient database,12 to 18 October 2015 (2015-W42),New,Data package 2015-12-16,,,,2015-W42
Liberia,GRAND GEDEH,Number of cases,Probable,Situation report,27 January to 02 February 2014 (2014-W05),New,Data package 2015-12-16,,,,2014-W05
Liberia,,Number of cases,Probable,Patient database,24 February to 02 March 2014 (2014-W09),New,Data package 2015-12-16,,,,2014-W09
Liberia,GRAND BASSA,Number of cases,Probable,Situation report,24 to 30 August 2015 (2015-W35),New,Data package 2015-12-16,,,0,2015-W35
Liberia,BOMI,Number of cases,Confirmed,Patient database,26 May to 01 June 2014 (2014-W22),New,Data package 2015-12-16,,,0,2014-W22
Liberia,MARYLAND,Number of cases,Probable,Situation report,08 to 14 December 2014 (2014-W50),New,Data package 2015-12-16,,,0,2014-W50
Liberia,GRAND KRU,Number of cases,Confirmed,Situation report,06 to 12 April 2015 (2015-W15),New,Data package 2015-12-16,,,0,2015-W15
Liberia,NIMBA,Number of cases,Probable,Patient database,20 to 26 April 2015 (2015-W17),New,Data package 2015-12-16,,,,2015-W17
Liberia,GRAND KRU,Number of cases,Confirmed,Patient database,19 to 25 October 2015 (2015-W43),New,Data package 2015-12-16,,,,2015-W43
Liberia,BONG,Number of cases,Probable,Patient database,13 to 19 January 2014 (2014-W03),New,Data package 2015-12-16,,,,2014-W03
Liberia,MARYLAND,Number of cases,Probable,Situation report,04 to 10 August 2014 (2014-W32),New,Data package 2015-12-16,,,,2014-W32
Liberia,,Number of cases,Probable,Patient database,17 to 23 August 2015 (2015-W34),New,Data package 2015-12-16,,,,2015-W34
Liberia,LOFA,Number of cases,Probable,Patient database,20 to 26 October 2014 (2014-W43),New,Data package 2015-12-16,,,1,2014-W43
Liberia,GRAND GEDEH,Number of cases,Confirmed,Situation report,11 to 17 May 2015 (2015-W20),New,Data package 2015-12-16,,,0,2015-W20
Liberia,RIVERCESS,Number of cases,Probable,Situation report,03 to 09 February 2014 (2014-W06),New,Data package 2015-12-16,,,,2014-W06
Liberia,GRAND KRU,Number of cases,Probable,Situation report,01 to 07 September 2014 (2014-W36),New,Data package 2015-12-16,,,,2014-W36
Liberia,MARYLAND,Number of cases,Probable,Patient database,16 to 22 February 2015 (2015-W08),New,Data package 2015-12-16,,,0,2015-W08
Liberia,BONG,Number of cases,Probable,Patient database,06 to 12 July 2015 (2015-W28),New,Data package 2015-12-16,,,,2015-W28
Liberia,GBARPOLU,Number of cases,Probable,Patient database,21 to 27 April 2014 (2014-W17),New,Data package 2015-12-16,,,0,2014-W17
Liberia,MARGIBI,Number of cases,Probable,Patient database,27 April to 03 May 2015 (2015-W18),New,Data package 2015-12-16,,,,2015-W18
Liberia,MARGIBI,Number of cases,Confirmed,Situation report,09 to 15 November 2015 (2015-W46),New,Data package 2015-12-16,,,0,2015-W46
Liberia,RIVERCESS,Number of cases,Confirmed,Situation report,23 to 29 June 2014 (2014-W26),New,Data package 2015-12-16,,,,2014-W26
Liberia,GRAND KRU,Number of cases,Confirmed,Situation report,01 to 07 December 2014 (2014-W49),New,Data package 2015-12-16,,,0,2014-W49
Liberia,NIMBA,Number of cases,Confirmed,Patient database,04 to 10 May 2015 (2015-W19),New,Data package 2015-12-16,,,,2015-W19
Liberia,RIVERCESS,Number of cases,Probable,Situation report,27 July to 02 August 2015 (2015-W31),New,Data package 2015-12-16,,,0,2015-W31
Liberia,BOMI,Number of cases,Probable,Situation report,27 January to 02 February 2014 (2014-W05),New,Data package 2015-12-16,,,,2014-W05
Liberia,GRAND GEDEH,Number of cases,Confirmed,Situation report,10 to 16 February 2014 (2014-W07),New,Data package 2015-12-16,,,,2014-W07
Liberia,SINOE,Number of cases,Probable,Patient database,09 to 15 June 2014 (2014-W24),New,Data package 2015-12-16,,,0,2014-W24
Liberia,MARYLAND,Number of cases,Confirmed,Patient database,23 to 29 June 2014 (2014-W26),New,Data package 2015-12-16,,,0,2014-W26
Liberia,BOMI,Number of cases,Confirmed,Situation report,21 to 27 July 2014 (2014-W30),New,Data package 2015-12-16,,,,2014-W30
Liberia,LOFA,Number of cases,Confirmed,Situation report,04 to 10 May 2015 (2015-W19),New,Data package 2015-12-16,,,0,2015-W19
Liberia,MARGIBI,Number of cases,Confirmed,Patient database,14 to 20 September 2015 (2015-W38),New,Data package 2015-12-16,,,,2015-W38
Liberia,MONTSERRADO,Number of cases,Confirmed,Situation report,12 to 18 October 2015 (2015-W42),New,Data package 2015-12-16,,,0,2015-W42
Liberia,MARYLAND,Number of cases,Confirmed,Situation report,22 to 28 December 2014 (2014-W52),New,Data package 2015-12-16,,,0,2014-W52
Liberia,BONG,Number of cases,Confirmed,Patient database,16 to 22 March 2015 (2015-W12),New,Data package 2015-12-16,,,0,2015-W12
Liberia,SINOE,Number of cases,Confirmed,Situation report,01 to 07 June 2015 (2015-W23),New,Data package 2015-12-16,,,0,2015-W23
Liberia,NIMBA,Number of cases,Confirmed,Situation report,02 to 08 November 2015 (2015-W45),New,Data package 2015-12-16,,,0,2015-W45
